branch_id,country,state,city,latitude,longitude,population_density,median_income_myr,competitor_count,mall_density_index,office_density_index,tourism_score,halal_certified_area,location_score
MY-01333,Malaysia,Various,Kuching,1.5489371919633599,110.35623823452664,14458,6945,13,2.1787118466983437,4.494150458234863,56.81539684102133,1,42.03685573335413
MY-01334,Malaysia,Various,Kuching,1.5298974376230507,110.39095986216556,6314,7493,71,1.3592563385961514,3.4321051759111336,74.09701509371126,1,64.16797612034486
MY-01335,Malaysia,Various,Kuching,1.5484449583799773,110.36079842837093,12872,5004,60,3.2315387396891206,4.645616667474626,39.89966230970737,0,44.9795121914338
MY-01336,Malaysia,Various,Kuching,1.5264598913151262,110.36640768935648,10168,8559,34,2.0647154443928826,4.703269190380187,75.52432229277261,0,28.549139552571148
MY-01337,Malaysia,Various,Kuching,1.5366365991074569,110.37010787295524,12735,7185,49,1.7465843786005506,2.175520182734215,40.68797549776623,1,30.677138141840558
MY-01338,Malaysia,Various,Kuching,1.5586229246698249,110.36509506310287,8500,5910,62,1.3650077451060265,0.5790445506678512,60.2485151269385,1,56.86569550923159
MY-01339,Malaysia,Various,Kuching,1.5726369775315616,110.36904609848236,13481,6065,68,3.066216817335418,2.4411445537460086,48.98774257628637,1,59.478164926053346
MY-01340,Malaysia,Various,Kuching,1.560280159909368,110.34188466157428,10364,4449,38,1.7809541535098248,2.3203366103778142,55.99080698776584,1,67.05999181777156
MY-01341,Malaysia,Various,Kuching,1.576081928268391,110.36349577441388,12592,6953,16,3.9582377968640245,3.464756151614772,43.7513985086012,1,37.325757829528655
MY-01342,Malaysia,Various,Kuching,1.5723881094887824,110.33933300154165,14515,6226,30,1.2524727825593693,0.6672887962234069,29.152771036044964,1,49.86351853019461
MY-01343,Malaysia,Various,Kuching,1.55834113118758,110.36670169244431,9782,7852,73,3.427292525535302,3.6049603835943778,76.53435122189974,1,42.522179106493624
MY-01344,Malaysia,Various,Kuching,1.5421859432947531,110.37203839958109,12608,7721,26,1.2135741991755973,4.5627215527706975,37.93636958182201,1,33.14871622171496
MY-01345,Malaysia,Various,Kuching,1.5505724353761214,110.32263795395339,8989,7485,66,2.024622741183381,2.2017731650381904,68.60347836062081,1,69.07056264969549
MY-01346,Malaysia,Various,Kuching,1.5589048010843172,110.35526136511027,8412,5357,19,3.4100246675244885,1.347776453302215,70.99315881904096,1,78.06720671879454
MY-01347,Malaysia,Various,Kuching,1.5488793344173373,110.34091772500173,12749,7722,36,2.340227573864,1.814205011440618,58.663501466887496,0,24.205521482759252
MY-01348,Malaysia,Various,Kuching,1.5400533508176988,110.37659384847215,10527,8112,22,2.3546471153175266,4.295481996491331,35.27165658417053,1,30.104398990169724
MY-01349,Malaysia,Various,Kuching,1.5311397618671767,110.36772291475957,12881,4791,69,0.5936970499609475,0.9137207116437694,64.58539934603428,1,76.21136442999321
MY-01350,Malaysia,Various,Kuching,1.541484163501017,110.36259438400866,13000,8779,67,2.889728250679456,1.5679137240263818,48.44385334399658,1,30.88249160350633
MY-01351,Malaysia,Various,Ipoh,4.586286286631167,101.06511923042639,5771,7672,53,3.7470629792405137,0.9250567307092363,44.10227284041508,1,34.689139767997005
MY-01352,Malaysia,Various,Ipoh,4.577206162799549,101.0970377885939,11303,4705,33,2.8339269826645257,4.6856324902441795,64.67297976182806,1,32.91788315156019
MY-01353,Malaysia,Various,Ipoh,4.587078166135777,101.09592633755462,11036,5942,31,2.134470088656352,4.6752901997278755,36.727229232319594,0,46.737506177297526
MY-01354,Malaysia,Various,Ipoh,4.584174048419695,101.08461469522692,7569,5772,77,2.954305533429753,1.0501382294305144,76.82931000987256,0,40.652485530146585
MY-01355,Malaysia,Various,Ipoh,4.591752334428227,101.09229842738381,13233,8980,43,1.1546493983355002,4.391617139330769,45.37751620260296,1,37.075346073298604
MY-01356,Malaysia,Various,Ipoh,4.603728629877962,101.0949641481372,12347,5071,5,3.507760786634875,0.9570746464009757,42.55682164616634,1,72.73377550649258
MY-01357,Malaysia,Various,Ipoh,4.601558163130252,101.08124670393107,10435,7948,32,0.617633818102522,2.286194229777463,57.97051253294319,1,40.54979496559136
MY-01358,Malaysia,Various,Ipoh,4.61250250616691,101.08905429394083,9561,5798,60,1.385647720369637,4.72918184345244,45.734224799574434,1,59.79723986744195
MY-01359,Malaysia,Various,Ipoh,4.606070937565054,101.0705929812777,13826,6882,6,3.8903201960135814,3.524669091195832,29.993427079726086,0,33.27720929164535
MY-01360,Malaysia,Various,Ipoh,4.580593929730218,101.10509735281595,10416,5994,27,3.6811115169718915,4.197162083529111,83.21789711583659,0,30.151526478664174
MY-01361,Malaysia,Various,Ipoh,4.596809335301559,101.07996612859341,5131,5116,14,3.7872844765992233,1.3401454319472772,32.89604740097157,1,51.954867414621496
MY-01362,Malaysia,Various,Ipoh,4.614724661231214,101.07509594215836,13641,6338,45,3.600116368015913,1.842157203694181,68.50238141562478,1,84.98808675857406
MY-01363,Malaysia,Various,Ipoh,4.611458771790465,101.09208473526647,5999,7760,25,0.562247994418692,0.6510163174126301,51.391968609083264,0,74.93197443535179
MY-01364,Malaysia,Various,Ipoh,4.5770179801165165,101.12354459150136,6853,4599,28,0.6691861646233253,4.425238382014365,47.15973400918143,1,21.426977622006348
MY-01365,Malaysia,Various,Ipoh,4.626535869017213,101.1093767441135,5527,6922,9,2.8590803131057148,0.9699010077150867,49.51403030701975,1,44.786903499485916
MY-01366,Malaysia,Various,Ipoh,4.584508648057392,101.07358646422021,14963,5359,23,2.3190987025304355,3.5680856507797394,49.21632773705282,0,20.092184308704503
MY-01367,Malaysia,Various,Ipoh,4.623010334005919,101.11054572481916,11172,5979,33,1.8359090701214857,1.9359498345658503,75.43424725705603,0,31.7159924252243
MY-01368,Malaysia,Various,Ipoh,4.634495533154541,101.11050179143368,6430,7912,12,3.152913719968049,4.9902637833120265,78.50192208475664,1,71.88324867335622
MY-01369,Malaysia,Various,Ipoh,4.577746857339266,101.09456307952831,14708,5153,79,2.9411549119153007,0.735096486631838,54.726147489983646,1,38.52293727292097
MY-01370,Malaysia,Various,Ipoh,4.573908086293972,101.04495088379664,14678,8864,32,1.772447028536855,4.976361731131085,57.12886609916226,1,52.23582924564466
MY-01371,Malaysia,Various,Ipoh,4.583821317652598,101.10616549972084,6316,6702,56,0.7554430886481931,4.393261211644663,47.96317527041805,1,69.23595035188929
MY-01372,Malaysia,Various,Ipoh,4.599996989598819,101.08536667106712,5942,4157,20,0.5039501788444396,4.524070233359877,40.217945783834864,1,34.82577621004606
MY-01373,Malaysia,Various,Ipoh,4.576396303554843,101.08007066829038,7483,8241,62,1.0000045010327236,4.379083875548,45.93095510672849,0,53.19351115837687
MY-01374,Malaysia,Various,Ipoh,4.571070592991397,101.08386003706624,10757,7373,65,2.454644880055242,1.625920191785938,33.408967979703625,0,47.6014314153728
MY-01375,Malaysia,Various,Ipoh,4.588462814187692,101.0743534026261,9503,5217,47,1.4528663772966495,0.8639138562444773,62.69344992342365,1,26.170580621765176
MY-01376,Malaysia,Various,Ipoh,4.609532865789789,101.1036194431681,5106,8049,5,1.613723785986305,1.1563661030411763,82.06454862897638,0,26.227348126147554
MY-01377,Malaysia,Various,Ipoh,4.612187230127363,101.08978180537626,14888,6134,57,0.6954337730676603,4.899755803426896,71.38848836227683,1,25.628178281657767
MY-01378,Malaysia,Various,Ipoh,4.613958346125989,101.09790907077242,11278,4003,54,3.1888672217621075,4.1134640804021885,77.15602261653179,1,46.35887508822984
MY-01379,Malaysia,Various,Ipoh,4.613055158324798,101.09505792259358,5289,4802,28,1.7429662536052675,1.7646256682159112,37.05053026075975,0,66.09304965298989
MY-01380,Malaysia,Various,Ipoh,4.595115824809659,101.08491685887874,11970,7312,14,3.4304844579467044,4.7213266851743505,84.58979751572849,0,59.86276250622475
MY-01381,Malaysia,Various,Ipoh,4.582499013245992,101.0779500610342,12541,5677,70,2.58199425512058,4.3276301142001135,20.577447248873813,0,58.78708192618112
MY-01382,Malaysia,Various,Ipoh,4.605324305466256,101.08633324710898,14583,5578,42,0.9313946698280862,4.125937246443531,20.600750447770082,1,31.33668530906698
MY-01383,Malaysia,Various,Ipoh,4.5693837890640285,101.09833050714593,6539,4236,22,0.9245664659780727,1.2898015360947328,36.066358398643644,1,45.81491249628982
MY-01384,Malaysia,Various,Ipoh,4.570554713144413,101.09835192721827,5379,5250,32,2.1405673438751105,2.2939667938328543,28.897220779968798,1,84.53872690845219
MY-01385,Malaysia,Various,Ipoh,4.616479954636128,101.06967487454305,10999,7354,36,2.1224327815594,3.818702680069637,28.32877761628406,1,38.138918016695875
MY-01386,Malaysia,Various,Ipoh,4.58824175944733,101.07236630397018,14639,5492,52,3.3777839989387672,4.648583249218556,71.39906438381972,0,46.74887926322436
MY-01387,Malaysia,Various,Ipoh,4.5752247145468425,101.09510945548918,7963,6848,44,3.5656000247843296,2.8592869251863804,46.53734030521768,1,39.31261527830972
MY-01388,Malaysia,Various,Ipoh,4.602418531243386,101.08489257776372,14462,8868,62,3.663657021993025,0.6995489565305265,40.95868260308136,1,53.65969025944628
MY-01389,Malaysia,Various,Ipoh,4.597765279176,101.12189697821685,10740,5332,56,2.3061778781962747,2.0568761951316166,63.69464973556637,1,51.56454066979505
MY-01390,Malaysia,Various,Ipoh,4.623535354949405,101.08322466610882,9086,6052,58,1.0167258742809229,2.552302152369158,22.5081030525316,0,48.608477187797035
MY-01391,Malaysia,Various,Ipoh,4.604560198163025,101.07331254445216,11168,4975,40,2.4353141275226236,3.634425600745518,58.78802608069402,0,82.6024528600172
MY-01392,Malaysia,Various,Ipoh,4.586781140512455,101.08191671095895,12876,6263,33,2.9566881567617997,2.529249449793022,53.948134108781495,1,64.95207455492366
MY-01393,Malaysia,Various,Ipoh,4.592809492699604,101.088571892647,12770,4949,49,2.530766372916892,4.496485635551624,50.780077048427884,1,72.3036551606113
MY-01394,Malaysia,Various,Ipoh,4.596412195125223,101.0924976907457,6694,8847,26,0.6673387229586792,1.6090694133687728,29.307837752215736,1,32.02144691876258
MY-01395,Malaysia,Various,Ipoh,4.596978775137815,101.1077889473787,10846,4271,29,0.7456881399269977,4.911449327275217,60.05896636653996,0,64.13949143350295
MY-01396,Malaysia,Various,Ipoh,4.5860475630890605,101.11266101406781,11732,5594,15,1.7500515635167988,3.4333922645023436,68.28546002243576,0,82.332877500221
MY-01397,Malaysia,Various,Ipoh,4.575894432974293,101.08197380617484,6258,6866,31,3.8977684669916033,4.0419550964114315,82.60817166314209,1,25.184622654319618
MY-01398,Malaysia,Various,Ipoh,4.617551866481104,101.07307161966168,14491,8711,56,3.192309212395032,3.752272751200822,82.65697265023866,1,69.54511653287253
MY-01399,Malaysia,Various,Ipoh,4.570460464934802,101.09159336396401,9474,5749,38,3.1045801686856316,3.919131081951439,62.28607362279557,1,59.54497409307416
MY-01400,Malaysia,Various,Ipoh,4.588835488396357,101.07743986223232,5724,4711,35,3.8597780012960947,2.2058902537198346,20.623066609385646,0,27.75447273911781
MY-01401,Malaysia,Various,Ipoh,4.573197409790187,101.09577465839462,8572,8478,71,1.9851834892869649,4.620611075232369,52.36597347071441,1,68.77528026089561
MY-01402,Malaysia,Various,Ipoh,4.58930140120417,101.12266789291594,11240,4757,22,3.408795425748083,4.602819687248091,36.53210569254427,1,37.25575962484718
MY-01403,Malaysia,Various,Ipoh,4.596730775912908,101.08501547923765,12236,6180,65,2.5722250771422086,2.9305251921326905,52.10388960410811,1,30.659218177326583
MY-01404,Malaysia,Various,Ipoh,4.626803001603787,101.07810385137324,7793,6946,73,3.351786604309916,4.496800596702722,35.91269810395855,1,69.94372452501904
MY-01405,Malaysia,Various,Ipoh,4.581636870862874,101.06581766142021,8873,6148,29,2.0123601409406984,2.9835554832282756,74.15941513914754,1,26.50281348795073
MY-01406,Malaysia,Various,Ipoh,4.613604470165859,101.1068851615253,9231,7576,41,1.6562078211774718,2.969045938172286,32.97318722700639,0,56.53938954305742
MY-01407,Malaysia,Various,Ipoh,4.623319759500489,101.08318373451965,11705,6677,54,3.6197026170800823,2.5228452766806635,55.73734185922516,1,39.494348151009355
MY-01408,Malaysia,Various,Ipoh,4.588764176582582,101.0705350107273,11592,5887,44,1.4634025255551075,4.390202910179556,59.476098496752186,0,72.3557927541886
MY-01409,Malaysia,Various,Ipoh,4.573798713101283,101.07281707048374,12378,4657,34,1.155125131459716,4.102806453857669,83.19017311975874,0,32.149277711387434
MY-01410,Malaysia,Various,Ipoh,4.616543829261479,101.08565402022681,8948,6045,9,3.8481019871855766,2.260745849331255,47.30874602190153,1,65.14949475573735
MY-01411,Malaysia,Various,Ipoh,4.599412830880436,101.115661657813,8591,7520,13,3.632614630618093,3.6472048957994954,67.78252861462573,0,39.726115370898235
MY-01412,Malaysia,Various,Ipoh,4.581581256833939,101.10474208035102,11897,7458,14,3.359441832831743,0.997256080524605,73.9140315845082,1,32.14911976376003
MY-01413,Malaysia,Various,Ipoh,4.5655240505232655,101.09523620371154,5338,5068,78,0.7216173644031233,4.936827579806378,22.049750828529568,1,44.129797104232985
MY-01414,Malaysia,Various,Ipoh,4.5722207794207135,101.11029155135795,8801,4088,19,2.7991263212913964,1.759943972543438,21.872089087006678,1,48.18030168224706
MY-01415,Malaysia,Various,Ipoh,4.619884364311064,101.08564717659402,14053,8701,42,2.9038742559730357,3.055217411298128,42.71263232509622,1,54.92825369974702
MY-01416,Malaysia,Various,Ipoh,4.609211871713319,101.0436277926822,14140,4473,60,1.0482196341668155,3.377258986563507,76.73676357486319,1,31.018810421415054
MY-01417,Malaysia,Various,Ipoh,4.60201729392992,101.09775378333609,11610,7570,67,0.5539523545694269,0.9825611079628558,26.01744435838642,1,24.522815930332637
MY-01418,Malaysia,Various,Ipoh,4.541466313497336,101.08335524709237,6066,4687,73,0.9431694016575829,4.169432723052058,79.693940458758,1,83.48002173451638
MY-01419,Malaysia,Various,Ipoh,4.585100672047729,101.08457242181767,11104,7892,60,0.639436817933209,4.980045474499469,59.145985398345985,1,43.730306160195504
MY-01420,Malaysia,Various,Ipoh,4.616325065513321,101.08607055838677,8490,7543,43,3.7543038020770294,4.403404048256279,21.183344701707906,0,52.24631191645938
MY-01421,Malaysia,Various,Ipoh,4.619412283205102,101.08498272143248,9906,5378,37,2.6572947589710383,1.5512881931511997,55.255607677445965,0,29.54999676153941
MY-01422,Malaysia,Various,Ipoh,4.597608231387032,101.09094369810241,8917,6161,72,1.4326093757627316,2.318864603840063,65.6206081922903,0,82.21307271956141
MY-01423,Malaysia,Various,Ipoh,4.593002040835744,101.10462662112522,14938,6451,29,3.5021563523248895,2.9790291909630637,46.696110733716985,1,83.76186682792023
MY-01424,Malaysia,Various,Ipoh,4.605200695546551,101.09517750729646,14922,8641,45,2.9667544539409287,1.9445604976788513,57.4179907576613,1,40.47965573636007
MY-01425,Malaysia,Various,Ipoh,4.610574761086127,101.07952239903648,14129,4511,40,1.4516091267148363,2.7939958011658064,31.404573062801166,1,77.74806083436624
MY-01426,Malaysia,Various,Ipoh,4.588862538668458,101.10716786663954,10319,8806,72,0.6408566971673775,3.889563864389424,47.64809283136444,1,26.321524030609606
MY-01427,Malaysia,Various,Ipoh,4.591118190323668,101.10754316540621,12543,4715,44,1.5114682617967947,4.098177859739192,38.04003409935797,1,26.20981460850692
MY-01428,Malaysia,Various,Ipoh,4.618630576847326,101.09504836745828,7162,6026,11,0.712734090202912,4.542258683947077,39.788824184374306,1,47.45287172554774
MY-01429,Malaysia,Various,Ipoh,4.585205920518638,101.07415111970204,14888,8339,18,1.1546989260923313,2.700578211559674,71.8655388882355,1,78.05842825580473
MY-01430,Malaysia,Various,Ipoh,4.613336199114902,101.10541469407723,8756,7671,17,3.222342502053711,1.6035348120425548,69.92210952651536,0,34.12102721125723
MY-01431,Malaysia,Various,Ipoh,4.6027850290022005,101.09881718335514,12234,6480,54,2.966926691310678,1.1993050793255695,62.2363972883206,0,31.78618064678036
MY-01432,Malaysia,Various,Ipoh,4.624129816859639,101.08505182618187,8015,4821,78,3.598925630267358,3.5531087742708047,73.2255724495999,1,54.139186356008544
MY-01433,Malaysia,Various,Ipoh,4.598400257129226,101.09286036217152,6881,8169,28,1.8225997427045337,4.143115860220787,82.30955575288729,1,74.67761363199902
MY-01434,Malaysia,Various,Ipoh,4.585250928336589,101.10357555381286,14182,7065,5,1.5733402060959074,4.827105369675121,57.600761315122575,1,44.21035160866876
MY-01435,Malaysia,Various,Ipoh,4.562662042582186,101.08298920390448,9090,5975,14,1.0262105615611827,2.4058584153546017,32.11167596238648,1,28.39126274087617
MY-01436,Malaysia,Various,Ipoh,4.566305587220017,101.08518660864947,13103,6295,69,1.4078440736338618,3.1188641338031644,48.84120558923411,0,22.618281780807646
MY-01437,Malaysia,Various,Ipoh,4.5978272932491695,101.10749955999962,10247,7817,58,1.105902590750957,1.6608687784645935,69.18804008531578,1,46.31831776854569
MY-01438,Malaysia,Various,Ipoh,4.584236696788232,101.10538056746283,11209,8874,63,1.5660298148053715,0.6603340792556269,80.8175834116204,1,39.379293124629115
MY-01439,Malaysia,Various,Ipoh,4.596104941452866,101.08583567658347,11154,6248,53,1.5076706653911904,3.810294399919482,70.40874023404761,1,57.099548508846205
MY-01440,Malaysia,Various,Ipoh,4.595060928528964,101.09074681327456,9390,7651,65,0.6335376207738201,2.4341796416362187,24.099886332292836,1,54.421601087141916
MY-01441,Malaysia,Various,Ipoh,4.610499897514658,101.09687232723714,13527,7838,16,0.8852037015316752,3.244394965554931,48.814941569033124,0,55.4121285879385
MY-01442,Malaysia,Various,Ipoh,4.605376414798176,101.12085299088076,6624,6574,50,2.7164922977389083,1.3245382343397,20.57630807868552,1,51.386644546155836
MY-01443,Malaysia,Various,Ipoh,4.591595043837863,101.06976081243182,5577,4422,43,3.505273526159208,4.637433202512835,42.98063446662458,1,48.73674350350563
MY-01444,Malaysia,Various,Ipoh,4.572754858530584,101.1089060217933,13626,8876,67,3.427368711002069,2.56455439380661,37.79834025360435,1,73.61211644322088
MY-01445,Malaysia,Various,Ipoh,4.592265704886584,101.072628765115,12877,7886,16,1.8005058798067002,1.3776360430511945,27.431002417743137,1,70.05198046559858
MY-01446,Malaysia,Various,Ipoh,4.601176995236385,101.08589575930385,12018,6429,26,3.1835335203397035,3.51819602750334,23.223023084060145,1,53.478922474261516
MY-01447,Malaysia,Various,Ipoh,4.5846158815276326,101.09349306843487,5001,4270,41,1.417573686430798,1.457828469319612,25.23357630844827,1,20.884285704293436
MY-01448,Malaysia,Various,Ipoh,4.581192038271104,101.08784736522908,13298,7168,29,1.2340864787849806,1.9773891966106039,76.55311977941548,1,34.2374935067338
MY-01449,Malaysia,Various,Ipoh,4.594871382191827,101.08459895882226,10380,7032,30,3.817613807011632,3.3731506247595755,68.85768401867412,1,41.49568124595521
MY-01450,Malaysia,Various,Ipoh,4.6066839227621985,101.07333117504635,13896,5341,11,1.765565932471084,4.696026894862895,60.98955065728961,1,69.21583065181377
MY-01451,Malaysia,Various,Ipoh,4.588621972400613,101.08496973981293,11849,6243,79,2.149788544955217,4.803166391123216,48.19231238823855,1,81.2241854153462
MY-01452,Malaysia,Various,Ipoh,4.588069831837126,101.09531510313369,9276,7148,65,2.538266005090057,2.595179771770659,65.60163013181864,1,48.62334783270268
MY-01453,Malaysia,Various,Ipoh,4.597736436425262,101.07577086751961,14546,7276,69,2.640360581151709,1.5775915079051004,76.38126735959689,1,41.38908309855912
MY-01454,Malaysia,Various,Ipoh,4.5737197434512655,101.09580359393696,8326,4645,38,1.7377325209903862,2.861947481025121,58.976609364482805,1,62.520940279475596
MY-01455,Malaysia,Various,Ipoh,4.580972352584873,101.0843734320499,7156,8555,14,2.4975733714164927,2.4917226340141996,55.853184831635986,0,46.111534779550205
MY-01456,Malaysia,Various,Ipoh,4.609812045908494,101.08798676745519,7910,4622,62,3.3968489744921797,2.5304689097527833,29.690833669936104,1,77.80355503482711
MY-01457,Malaysia,Various,Ipoh,4.585133973278851,101.11145848405872,5877,8795,72,2.947798348838419,2.0372101741986537,48.15650818343268,0,30.92633410482964
MY-01458,Malaysia,Various,Ipoh,4.591192447821039,101.0892752551156,7321,8940,66,0.8914608032917152,3.3811732484790213,84.37609974784297,1,22.964177048695603
MY-01459,Malaysia,Various,Ipoh,4.608380356864679,101.08661379581825,8205,6161,61,3.068523943978937,4.976391596278872,73.2440114538561,1,51.50818823097998
MY-01460,Malaysia,Various,Ipoh,4.586798264568753,101.08692076606015,8472,7642,35,3.485235253624574,4.0050169029615725,61.019275580900256,1,66.06577879888702
MY-01461,Malaysia,Various,Ipoh,4.608591956570935,101.08482509724249,10217,7054,31,3.9192462998182833,0.7999330870761836,78.38437305412202,1,58.191166129082106
MY-01462,Malaysia,Various,Ipoh,4.579523720704679,101.09637868999405,5189,7560,63,2.795820487934372,1.0392829769354175,77.1527216768891,1,32.398637140877184
MY-01463,Malaysia,Various,Ipoh,4.60482806921013,101.114161473333,14484,6598,27,1.9314527630684204,3.6465923086046326,61.51702157310539,1,69.94668530241222
MY-01464,Malaysia,Various,Ipoh,4.601488981439593,101.11064802335044,7247,8516,11,2.6521853003067926,4.200635812155937,55.50814181136846,0,55.25665836409006
MY-01465,Malaysia,Various,Ipoh,4.613878899484721,101.07588703888543,12975,7052,41,0.6018550796304181,0.6039485304091121,53.57331007059735,1,48.79445001266069
MY-01466,Malaysia,Various,Ipoh,4.590940616863787,101.06355787831865,9841,8041,37,2.4356324539636045,3.419248460697075,45.36273787124365,1,76.9174701988481
MY-01467,Malaysia,Various,Ipoh,4.5948715297537355,101.08638125961386,9585,5905,49,1.1495111096076673,3.9426943548672035,46.3331947668959,1,54.10599017684728
MY-01468,Malaysia,Various,Ipoh,4.595173512869657,101.08596026785341,6222,7242,26,3.1644500036887613,4.794041108643897,44.1432067920376,1,32.40149725592951
MY-01469,Malaysia,Various,Ipoh,4.600430982909776,101.10634892664442,14070,5607,65,1.4941235172777216,1.0580134758086415,79.92048879608413,0,57.23762907669392
MY-01470,Malaysia,Various,Ipoh,4.564862625004485,101.10771968595013,14821,8288,61,2.402954968757211,2.6224376059777486,37.47877979649629,0,46.56274934363935
MY-01471,Malaysia,Various,Ipoh,4.593189162513544,101.080449044067,8036,6249,38,3.9583032985779596,2.4728848911586017,24.306555302022996,1,71.5490118587306
MY-01472,Malaysia,Various,Ipoh,4.595586385493961,101.08936506448252,7031,5249,20,2.6340597361647227,1.7345632376991051,65.40714653349764,0,27.02164575827998
MY-01473,Malaysia,Various,Ipoh,4.628306042031964,101.11285564628933,10279,4372,33,2.506503301624793,1.1796574662361674,40.24376408159944,1,54.01004931125957
MY-01474,Malaysia,Various,Ipoh,4.563949813996506,101.0781142099204,10396,4131,48,3.493318766489958,4.642078903003402,78.63016896554359,1,74.73706043840289
MY-01475,Malaysia,Various,Ipoh,4.56792125974037,101.11517239076801,5055,7664,48,1.5548943209601385,1.2166776245349247,29.153249178696687,1,69.49656961145635
MY-01476,Malaysia,Various,Ipoh,4.56530419782267,101.08981973803688,8728,8536,58,2.4887973548333147,2.2929132593275865,83.56087619777796,1,55.89740390926741
MY-01477,Malaysia,Various,Ipoh,4.590087239907498,101.11774509086001,10171,6660,18,3.8049410481175214,2.3445994467581235,64.17666207497874,1,73.94495034392688
MY-01478,Malaysia,Various,Ipoh,4.610776837829815,101.1026860123344,12603,7459,7,3.8467916897665386,4.458034569257515,57.70283109437639,1,70.36524002471643
MY-01479,Malaysia,Various,Ipoh,4.596104636746913,101.11527860946524,10693,7882,73,1.5812212235823933,2.5452855053171666,66.43915210606067,1,32.2189516849422
MY-01480,Malaysia,Various,Ipoh,4.569343759884511,101.0934852760911,6158,8367,27,3.6838274006319067,1.5149929847163093,32.29858534487547,1,70.65964008971585
MY-01481,Malaysia,Various,Ipoh,4.569809134697855,101.09560783170176,14644,6133,20,2.86524663784931,0.9411054826231935,28.27134618595713,0,84.74514337894372
MY-01482,Malaysia,Various,Ipoh,4.60406781951813,101.08676963788572,8855,4561,32,2.2441364837688758,4.210770826831008,73.06173592818037,1,73.54273684750594
MY-01483,Malaysia,Various,Ipoh,4.590733869742344,101.06793555511527,7423,5369,26,2.7056494916910037,4.1168972640613575,49.38053871916027,1,72.67612615583391
MY-01484,Malaysia,Various,Ipoh,4.618101801999073,101.0807750699243,11621,5437,79,3.7574780409091684,3.8170623465386484,56.68619015818899,1,63.26116527126838
MY-01485,Malaysia,Various,Ipoh,4.573154330382305,101.1011046117893,11276,7041,58,3.6212709901910523,1.9199636314021185,34.006565426294,1,24.367811376676354
MY-01486,Malaysia,Various,Ipoh,4.6070607757071596,101.10590059708652,8540,8136,76,2.1391350757899428,4.378226588710712,52.76247049586922,1,58.21569264722719
MY-01487,Malaysia,Various,Ipoh,4.584743996901403,101.10178950709098,11421,7759,57,2.9157377184481374,3.793855272587204,22.784425877284896,1,46.95486002077611
MY-01488,Malaysia,Various,Ipoh,4.588893446279065,101.07505047253538,9816,7353,32,3.084370729276201,3.9839700117486148,59.45686253499554,0,80.51644813961461
MY-01489,Malaysia,Various,Ipoh,4.58459770978178,101.0980803364841,10891,7587,13,3.7949895819234527,2.7229319811143857,25.55909364244702,1,38.12415623315809
MY-01490,Malaysia,Various,Ipoh,4.582252623407271,101.07677624601331,5333,7596,60,0.8250081553023244,4.058366533598643,24.90606443756188,0,54.92994975855893
MY-01491,Malaysia,Various,Ipoh,4.576056601411841,101.08669983334357,7524,7797,5,1.2178281380326348,3.719678808984752,72.58027496915645,1,52.92599803229215
MY-01492,Malaysia,Various,Ipoh,4.596596923112448,101.06526540959746,7161,7539,19,1.3616557511143854,3.513960060753205,41.04155389847986,1,63.797919474639244
MY-01493,Malaysia,Various,Ipoh,4.615637604273833,101.1175261269384,5519,7907,25,0.5641102252550376,1.6278991480219085,34.89704056302779,0,54.81461747183249
MY-01494,Malaysia,Various,Ipoh,4.6046217494048,101.09260927150812,6717,8556,71,3.802262374716337,3.9800890106754334,74.52727023283286,1,69.4540169512643
MY-01495,Malaysia,Various,Ipoh,4.570633287858431,101.08904955334789,11255,4238,20,0.9814323901629889,4.992210392918309,23.197284365081433,1,49.38607895537497
MY-01496,Malaysia,Various,Ipoh,4.601470100305485,101.0639183905512,14464,7139,25,1.663567013866734,3.161041654093888,66.51655034435237,1,74.32618336939301
MY-01497,Malaysia,Various,Ipoh,4.568834607270251,101.11267793998319,6403,7511,19,3.786009217524802,3.2329944091428304,30.295301977154452,1,76.06619411405029
MY-01498,Malaysia,Various,Ipoh,4.605949990376839,101.09703594051662,5110,5244,12,1.0699630134768316,0.6905738636438643,56.3231202696909,1,33.340205240720096
MY-01499,Malaysia,Various,Ipoh,4.608200498736675,101.10314358777981,5662,7092,58,3.9666508532153983,2.184190105328304,69.4521086641466,1,71.56741381096344
MY-01500,Malaysia,Various,Ipoh,4.602814259641521,101.10728200479839,5224,6520,5,2.1732189061488327,2.970385857437626,32.87518248640658,1,84.81625331422259
MY-01501,Malaysia,Various,Ipoh,4.583567176466444,101.09133699590546,9661,6529,28,1.0378665197554664,4.381339128020111,32.868261609772894,1,48.71677187876936
MY-01502,Malaysia,Various,Ipoh,4.596883575626299,101.11481299723341,7906,5746,61,3.8526939281155177,3.963366350561356,59.261169777386584,1,37.24623337727451
MY-01503,Malaysia,Various,Ipoh,4.604594582705011,101.09807152979906,9768,5064,60,3.4122173386395276,0.8767585989900946,70.25401373754303,0,77.27730039813008
MY-01504,Malaysia,Various,Ipoh,4.607594613523711,101.07045035168439,11153,6794,73,2.7590464161422377,4.763853412480571,22.68253357935042,1,59.59030757636588
MY-01505,Malaysia,Various,Ipoh,4.585227610071102,101.10828715055943,5160,5256,23,2.3713084836217977,0.5908771538794981,30.30887037947275,1,66.60349856915201
